Date,AWHNONAG,CES9091000001,CEU0500000003,LNS13023622,LNS13023654,LNS13023706,LNS13026511,MARTSMPCSM44000USS,MNFCTRIRSA,MNFCTRMPCIMSA,MNFCTRMPCSMSA,MPCT00XXS,MPCTNRXXS,MPCTXXXXS,MVPHGFD027MNFRBDAL,PAYEMS,UNEMPLOY,USGOVT,USPRIV,MORTGAGE15US,MORTGAGE30US
9/16/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.33,7.84
9/17/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.33,7.84
9/18/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.37,7.89
9/19/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.37,7.89
9/20/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.37,7.89
9/21/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.37,7.89
9/22/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.37,7.89
9/23/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.37,7.89
9/24/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.48,8.02
9/25/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.48,8.02
9/26/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.48,8.02
9/27/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.48,8.02
9/28/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.48,8.02
9/29/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.56,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.48,8.02
9/30/92,34.3,3107,NaN,55.7,14.5,10.2,41.1,1,1.55,0,0.8,NaN,NaN,NaN,2983.4,108959,9781,18829,90130,7.48,8.02
10/1/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.48,8.02
10/2/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.37,7.93
10/3/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.37,7.93
10/4/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.37,7.93
10/5/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.37,7.93
10/6/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.37,7.93
10/7/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.37,7.93
10/8/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.37,7.93
10/9/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.46,8.01
10/10/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.46,8.01
10/11/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.46,8.01
10/12/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.46,8.01
10/13/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.46,8.01
10/14/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.46,8.01
10/15/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.46,8.01
10/16/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.51,8.06
10/17/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.51,8.06
10/18/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.51,8.06
10/19/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.51,8.06
10/20/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.51,8.06
10/21/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.51,8.06
10/22/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.51,8.06
10/23/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.71,8.23
10/24/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.71,8.23
10/25/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.71,8.23
10/26/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.71,8.23
10/27/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.71,8.23
10/28/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.71,8.23
10/29/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.55,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.71,8.23
10/30/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.56,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.68,8.21
10/31/92,34.2,3090,NaN,57.7,13.4,9.6,44.3,0.6,1.56,-0.1,-0.7,NaN,NaN,NaN,2926.8,109145,9398,18828,90317,7.68,8.21
11/1/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.68,8.21
11/2/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.68,8.21
11/3/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.68,8.21
11/4/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.68,8.21
11/5/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.68,8.21
11/6/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.75,8.29
11/7/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.75,8.29
11/8/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.75,8.29
11/9/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.75,8.29
11/10/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.75,8.29
11/11/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.75,8.29
11/12/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.75,8.29
11/13/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.79,8.32
11/14/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.79,8.32
11/15/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.79,8.32
11/16/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.79,8.32
11/17/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.79,8.32
11/18/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.79,8.32
11/19/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.79,8.32
11/20/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.83,8.32
11/21/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.83,8.32
11/22/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.83,8.32
11/23/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.83,8.32
11/24/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.83,8.32
11/25/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.83,8.32
11/26/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.83,8.32
11/27/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.81,8.29
11/28/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.81,8.29
11/29/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.56,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.81,8.29
11/30/92,34.2,3083,NaN,55.2,12.6,10.5,42.5,0,1.53,-0.3,1.5,NaN,NaN,NaN,2994.4,109277,9565,18841,90436,7.81,8.29
12/1/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.81,8.29
12/2/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.81,8.29
12/3/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.81,8.29
12/4/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.87,8.34
12/5/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.87,8.34
12/6/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.87,8.34
12/7/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.87,8.34
12/8/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.87,8.34
12/9/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.87,8.34
12/10/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.87,8.34
12/11/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.77,8.23
12/12/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.77,8.23
12/13/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.77,8.23
12/14/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.77,8.23
12/15/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.77,8.23
12/16/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.77,8.23
12/17/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.77,8.23
12/18/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.74,8.19
12/19/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.74,8.19
12/20/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.74,8.19
12/21/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.74,8.19
12/22/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.74,8.19
12/23/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.74,8.19
12/24/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.74,8.19
12/25/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.65,8.13
12/26/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.65,8.13
12/27/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.65,8.13
12/28/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.65,8.13
12/29/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.65,8.13
12/30/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.65,8.13
12/31/92,34.2,3101,NaN,54.1,12.4,10.7,41.6,1.3,1.53,0.2,0.5,NaN,NaN,NaN,2991.6,109494,9557,18878,90616,7.68,8.14
1/1/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.68,8.14
1/2/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.68,8.14
1/3/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.68,8.14
1/4/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.68,8.14
1/5/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.68,8.14
1/6/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.68,8.14
1/7/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.68,8.14
1/8/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.6,8.07
1/9/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.6,8.07
1/10/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.6,8.07
1/11/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.6,8.07
1/12/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.6,8.07
1/13/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.6,8.07
1/14/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.6,8.07
1/15/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.56,8.04
1/16/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.56,8.04
1/17/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.56,8.04
1/18/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.56,8.04
1/19/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.56,8.04
1/20/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.56,8.04
1/21/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.56,8.04
1/22/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.51,8
1/23/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.51,8
1/24/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.51,8
1/25/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.51,8
1/26/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.51,8
1/27/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.51,8
1/28/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.51,8
1/29/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.53,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.37,7.86
1/30/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.52,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.37,7.86
1/31/93,34.3,3092,NaN,53.6,11,10.4,42.7,1.2,1.52,-0.6,-0.2,NaN,NaN,NaN,3020.4,109804,9325,18901,90903,7.37,7.86
2/1/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.37,7.86
2/2/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.37,7.86
2/3/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.37,7.86
2/4/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.37,7.86
2/5/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.29,7.8
2/6/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.29,7.8
2/7/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.29,7.8
2/8/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.29,7.8
2/9/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.29,7.8
2/10/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.29,7.8
2/11/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.29,7.8
2/12/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.25,7.75
2/13/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.25,7.75
2/14/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.25,7.75
2/15/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.25,7.75
2/16/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.25,7.75
2/17/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.25,7.75
2/18/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.25,7.75
2/19/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.12,7.65
2/20/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.12,7.65
2/21/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.12,7.65
2/22/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.12,7.65
