Date,AWHNONAG,CES9091000001,CEU0500000003,LNS13023622,LNS13023654,LNS13023706,LNS13026511,MARTSMPCSM44000USS,MNFCTRIRSA,MNFCTRMPCIMSA,MNFCTRMPCSMSA,MPCT00XXS,MPCTNRXXS,MPCTXXXXS,MVPHGFD027MNFRBDAL,PAYEMS,UNEMPLOY,USGOVT,USPRIV,MORTGAGE15US,MORTGAGE30US,CMRMTSPL,INDPRO,W875RX1
10/4/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.31,1282760,102.0653,11054.7
10/5/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3,1282760,102.0653,11054.7
10/6/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3,1282760,102.0653,11054.7
10/7/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3,1282760,102.0653,11054.7
10/8/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3,1282760,102.0653,11054.7
10/9/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3,1282760,102.0653,11054.7
10/10/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3,1282760,102.0653,11054.7
10/11/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3,1282760,102.0653,11054.7
10/12/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37,1282760,102.0653,11054.7
10/13/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37,1282760,102.0653,11054.7
10/14/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37,1282760,102.0653,11054.7
10/15/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37,1282760,102.0653,11054.7
10/16/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37,1282760,102.0653,11054.7
10/17/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37,1282760,102.0653,11054.7
10/18/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37,1282760,102.0653,11054.7
10/19/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36,1282760,102.0653,11054.7
10/20/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36,1282760,102.0653,11054.7
10/21/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36,1282760,102.0653,11054.7
10/22/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36,1282760,102.0653,11054.7
10/23/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36,1282760,102.0653,11054.7
10/24/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36,1282760,102.0653,11054.7
10/25/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36,1282760,102.0653,11054.7
10/26/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4,1282760,102.0653,11054.7
10/27/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4,1282760,102.0653,11054.7
10/28/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4,1282760,102.0653,11054.7
10/29/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4,1282760,102.0653,11054.7
10/30/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.26,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4,1282760,102.0653,11054.7
10/31/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.26,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4,1282760,102.0653,11054.7
11/1/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.1,6.4,1283503,101.9538,11112
11/2/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31,1283503,101.9538,11112
11/3/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31,1283503,101.9538,11112
11/4/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31,1283503,101.9538,11112
11/5/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31,1283503,101.9538,11112
11/6/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31,1283503,101.9538,11112
11/7/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31,1283503,101.9538,11112
11/8/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31,1283503,101.9538,11112
11/9/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33,1283503,101.9538,11112
11/10/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33,1283503,101.9538,11112
11/11/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33,1283503,101.9538,11112
11/12/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33,1283503,101.9538,11112
11/13/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33,1283503,101.9538,11112
11/14/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33,1283503,101.9538,11112
11/15/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33,1283503,101.9538,11112
11/16/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24,1283503,101.9538,11112
11/17/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24,1283503,101.9538,11112
11/18/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24,1283503,101.9538,11112
11/19/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24,1283503,101.9538,11112
11/20/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24,1283503,101.9538,11112
11/21/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24,1283503,101.9538,11112
11/22/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18,1283503,101.9538,11112
11/23/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18,1283503,101.9538,11112
11/24/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18,1283503,101.9538,11112
11/25/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18,1283503,101.9538,11112
11/26/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18,1283503,101.9538,11112
11/27/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18,1283503,101.9538,11112
11/28/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18,1283503,101.9538,11112
11/29/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18,1283503,101.9538,11112
11/30/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.25,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.87,6.14,1283503,101.9538,11112
12/1/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14,1304033,103.026,11157.6
12/2/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14,1304033,103.026,11157.6
12/3/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14,1304033,103.026,11157.6
12/4/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14,1304033,103.026,11157.6
12/5/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14,1304033,103.026,11157.6
12/6/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14,1304033,103.026,11157.6
12/7/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11,1304033,103.026,11157.6
12/8/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11,1304033,103.026,11157.6
12/9/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11,1304033,103.026,11157.6
12/10/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11,1304033,103.026,11157.6
12/11/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11,1304033,103.026,11157.6
12/12/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11,1304033,103.026,11157.6
12/13/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11,1304033,103.026,11157.6
12/14/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12,1304033,103.026,11157.6
12/15/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12,1304033,103.026,11157.6
12/16/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12,1304033,103.026,11157.6
12/17/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12,1304033,103.026,11157.6
12/18/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12,1304033,103.026,11157.6
12/19/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12,1304033,103.026,11157.6
12/20/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12,1304033,103.026,11157.6
12/21/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13,1304033,103.026,11157.6
12/22/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13,1304033,103.026,11157.6
12/23/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13,1304033,103.026,11157.6
12/24/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13,1304033,103.026,11157.6
12/25/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13,1304033,103.026,11157.6
12/26/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13,1304033,103.026,11157.6
12/27/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13,1304033,103.026,11157.6
12/28/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.93,6.18,1304033,103.026,11157.6
12/29/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.93,6.18,1304033,103.026,11157.6
12/30/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.22,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.93,6.18,1304033,103.026,11157.6
12/31/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.22,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.93,6.18,1304033,103.026,11157.6
1/1/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.93,6.18,1296080,102.4915,11154.4
1/2/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.93,6.18,1296080,102.4915,11154.4
1/3/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.93,6.18,1296080,102.4915,11154.4
1/4/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18,1296080,102.4915,11154.4
1/5/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18,1296080,102.4915,11154.4
1/6/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18,1296080,102.4915,11154.4
1/7/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18,1296080,102.4915,11154.4
1/8/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18,1296080,102.4915,11154.4
1/9/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18,1296080,102.4915,11154.4
1/10/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18,1296080,102.4915,11154.4
1/11/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21,1296080,102.4915,11154.4
1/12/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21,1296080,102.4915,11154.4
1/13/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21,1296080,102.4915,11154.4
1/14/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21,1296080,102.4915,11154.4
1/15/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21,1296080,102.4915,11154.4
1/16/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21,1296080,102.4915,11154.4
1/17/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21,1296080,102.4915,11154.4
1/18/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23,1296080,102.4915,11154.4
1/19/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23,1296080,102.4915,11154.4
1/20/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23,1296080,102.4915,11154.4
1/21/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23,1296080,102.4915,11154.4
1/22/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23,1296080,102.4915,11154.4
1/23/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23,1296080,102.4915,11154.4
1/24/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23,1296080,102.4915,11154.4
1/25/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25,1296080,102.4915,11154.4
1/26/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25,1296080,102.4915,11154.4
1/27/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25,1296080,102.4915,11154.4
1/28/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25,1296080,102.4915,11154.4
1/29/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25,1296080,102.4915,11154.4
1/30/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.25,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25,1296080,102.4915,11154.4
1/31/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.25,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25,1296080,102.4915,11154.4
2/1/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34,1303857,103.5443,11205.1
2/2/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34,1303857,103.5443,11205.1
2/3/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34,1303857,103.5443,11205.1
2/4/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34,1303857,103.5443,11205.1
2/5/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34,1303857,103.5443,11205.1
2/6/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34,1303857,103.5443,11205.1
2/7/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34,1303857,103.5443,11205.1
2/8/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28,1303857,103.5443,11205.1
2/9/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28,1303857,103.5443,11205.1
2/10/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28,1303857,103.5443,11205.1
2/11/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28,1303857,103.5443,11205.1
2/12/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28,1303857,103.5443,11205.1
2/13/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28,1303857,103.5443,11205.1
2/14/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28,1303857,103.5443,11205.1
2/15/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3,1303857,103.5443,11205.1
2/16/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3,1303857,103.5443,11205.1
2/17/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3,1303857,103.5443,11205.1
2/18/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3,1303857,103.5443,11205.1
2/19/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3,1303857,103.5443,11205.1
